id,accident_risk
570057,0.296
570058,0.626
570059,0.356
570060,0.37
570061,0.546
570062,0.33
570063,0.384
570064,0.418
570065,0.412
570066,0.442
570067,0.332
570068,0.358
570069,0.116
570070,0.376
570071,0.12
570072,0.242
570073,0.47
570074,0.202
570075,0.274
570076,0.394
570077,0.238
570078,0.306
570079,0.178
570080,0.34
570081,0.414
570082,0.302
570083,0.272
570084,0.398
570085,0.236
570086,0.586
570087,0.312
570088,0.302
570089,0.26
570090,0.2
570091,0.192
570092,0.418
570093,0.468
570094,0.398
570095,0.534
570096,0.218
570097,0.526
570098,0.548
570099,0.646
570100,0.512
570101,0.35
570102,0.298
570103,0.348
570104,0.398
570105,0.278
570106,0.214
570107,0.196
570108,0.31
570109,0.286
570110,0.266
570111,0.586
570112,0.33
570113,0.28
570114,0.69
570115,0.276
570116,0.554
570117,0.268
570118,0.312
570119,0.148
570120,0.18
570121,0.422
570122,0.33
570123,0.364
570124,0.436
570125,0.438
570126,0.304
570127,0.378
570128,0.292
570129,0.416
570130,0.342
570131,0.06
570132,0.242
570133,0.444
570134,0.282
570135,0.05
570136,0.764
570137,0.384
570138,0.466
570139,0.298
570140,0.322
570141,0.312
570142,0.304
570143,0.382
570144,0.458
570145,0.218
570146,0.368
570147,0.068
570148,0.212
570149,0.78
570150,0.398
570151,0.388
570152,0.266
570153,0.514
570154,0.298
570155,0.3
570156,0.69
570157,0.178
570158,0.13
570159,0.546
570160,0.514
570161,0.446
570162,0.166
570163,0.322
570164,0.358
570165,0.22
570166,0.068
570167,0.248
570168,0.166
570169,0.31
570170,0.372
570171,0.458
570172,0.446
570173,0.478
570174,0.728
570175,0.46
570176,0.24
570177,0.674
570178,0.446
570179,0.242
570180,0.796
570181,0.28
570182,0.454
570183,0.302
570184,0.464
570185,0.432
570186,0.786
570187,0.714
570188,0.316
570189,0.21
570190,0.44
570191,0.252
570192,0.338
570193,0.474
570194,0.474
570195,0.656
570196,0.75
570197,0.464
570198,0.254
570199,0.246
570200,0.452
570201,0.802
570202,0.292
570203,0.188
570204,0.434
570205,0.436
570206,0.504
570207,0.156
570208,0.52
570209,0.498
570210,0.168
570211,0.662
570212,0.47
570213,0.396
570214,0.574
570215,0.134
570216,0.348
570217,0.346
570218,0.19
570219,0.246
570220,0.366
570221,0.242
570222,0.564
570223,0.162
570224,0.542
570225,0.464
570226,0.366
570227,0.248
570228,0.428
570229,0.32
570230,0.448
570231,0.562
570232,0.244
570233,0.25
570234,0.464
570235,0.316
570236,0.31
570237,0.39
570238,0.29
570239,0.524
570240,0.32
570241,0.282
570242,0.318
570243,0.496
570244,0.69
570245,0.206
570246,0.086
570247,0.61
570248,0.51
570249,0.4
570250,0.082
570251,0.496
570252,0.286
570253,0.254
570254,0.336
570255,0.346
570256,0.472
570257,0.528
570258,0.7
570259,0.482
570260,0.548
570261,0.4
570262,0.346
570263,0.31
570264,0.67
570265,0.47
570266,0.348
570267,0.352
570268,0.324
570269,0.404
570270,0.26
570271,0.208
570272,0.53
570273,0.05
570274,0.43
570275,0.432
570276,0.262
570277,0.356
570278,0.576
570279,0.436
570280,0.648
570281,0.366
570282,0.678
570283,0.1
570284,0.474
570285,0.37
570286,0.664
570287,0.152
570288,0.198
570289,0.536
570290,0.134
570291,0.502
570292,0.544
570293,0.42
570294,0.25
570295,0.48
570296,0.426
570297,0.18
570298,0.274
570299,0.206
570300,0.566
570301,0.41
570302,0.272
570303,0.424
570304,0.392
570305,0.288
570306,0.418
570307,0.318
570308,0.048
570309,0.35
570310,0.218
570311,0.12
570312,0.402
570313,0.346
570314,0.236
570315,0.17
570316,0.232
570317,0.256
570318,0.24
570319,0.276
570320,0.172
570321,0.384
570322,0.822
570323,0.202
570324,0.58
570325,0.262
570326,0.394
570327,0.336
570328,0.092
570329,0.564
570330,0.596
570331,0.272
570332,0.342
570333,0.332
570334,0.4
570335,0.242
570336,0.392
570337,0.162
570338,0.314
570339,0.616
570340,0.354
570341,0.554
570342,0.084
570343,0.652
570344,0.676
570345,0.404
570346,0.208
570347,0.602
570348,0.298
570349,0.288
570350,0.314
570351,0.108
570352,0.334
570353,0.598
570354,0.314
570355,0.49
570356,0.502
570357,0.376
570358,0.302
570359,0.446
570360,0.314
570361,0.254
570362,0.434
570363,0.342
570364,0.298
570365,0.19
570366,0.122
570367,0.3
570368,0.708
570369,0.334
570370,0.3
570371,0.288
570372,0.442
570373,0.492
570374,0.402
570375,0.616
570376,0.444
570377,0.346
570378,0.4
570379,0.57
570380,0.262
570381,0.32
570382,0.418
570383,0.322
570384,0.31
570385,0.342
570386,0.352
570387,0.308
570388,0.546
570389,0.44
570390,0.104
570391,0.16
570392,0.126
570393,0.38
570394,0.8
570395,0.258
570396,0.524
570397,0.402
570398,0.294
570399,0.05
570400,0.23
570401,0.344
570402,0.368
570403,0.374
570404,0.152
570405,0.408
570406,0.502
570407,0.312
570408,0.614
570409,0.254
570410,0.412
570411,0.2
570412,0.342
570413,0.528
570414,0.38
570415,0.4
570416,0.414
570417,0.732
570418,0.352
570419,0.736
570420,0.524
570421,0.356
570422,0.298
570423,0.49
570424,0.362
570425,0.128
570426,0.518
570427,0.494
570428,0.534
570429,0.216
570430,0.376
570431,0.472
570432,0.262
570433,0.426
570434,0.314
570435,0.262
570436,0.262
570437,0.376
570438,0.554
570439,0.59
570440,0.232
570441,0.388
570442,0.288
570443,0.158
570444,0.138
570445,0.428
570446,0.346
570447,0.412
570448,0.404
570449,0.602
570450,0.616
570451,0.16
570452,0.28
570453,0.136
570454,0.208
570455,0.318
570456,0.218
570457,0.366
570458,0.102
570459,0.274
570460,0.418
570461,0.24
570462,0.468
570463,0.288
570464,0.194
570465,0.428
570466,0.248
570467,0.474
570468,0.38
570469,0.154
570470,0.382
570471,0.318
570472,0.172
570473,0.656
570474,0.602
570475,0.374
570476,0.358
570477,0.336
570478,0.286
570479,0.106
570480,0.358
570481,0.364
570482,0.398
570483,0.126
570484,0.328
570485,0.066
570486,0.588
570487,0.548
570488,0.142
570489,0.202
570490,0.528
570491,0.196
570492,0.336
570493,0.162
570494,0.512
570495,0.4
570496,0.404
570497,0.346
570498,0.512
570499,0.544
570500,0.258
570501,0.188
570502,0.282
570503,0.174
570504,0.422
570505,0.244
570506,0.162
570507,0.708
570508,0.462
570509,0.37
570510,0.538
570511,0.414
570512,0.598
570513,0.734
570514,0.166
570515,0.644
570516,0.48
570517,0.392
570518,0.34
570519,0.26
570520,0.51
570521,0.804
570522,0.346
570523,0.378
570524,0.29
570525,0.216
570526,0.472
570527,0.252
570528,0.244
570529,0.244
570530,0.706
570531,0.252
570532,0.308
570533,0.306
570534,0.63
570535,0.134
570536,0.196
570537,0.32
570538,0.224
570539,0.1
570540,0.076
570541,0.294
570542,0.146
570543,0.158
570544,0.112
570545,0.354
570546,0.594
570547,0.262
570548,0.35
570549,0.462
570550,0.226
570551,0.122
570552,0.588
570553,0.296
570554,0.588
570555,0.358
570556,0.26
570557,0.514
570558,0.408
570559,0.076
570560,0.306
570561,0.426
570562,0.688
570563,0.312
570564,0.256
570565,0.386
570566,0.374
570567,0.13
570568,0.366
570569,0.222
570570,0.448
570571,0.344
570572,0.196
570573,0.252
570574,0.19
570575,0.342
570576,0.408
570577,0.598
570578,0.224
570579,0.762
570580,0.464
570581,0.326
570582,0.416
570583,0.174
570584,0.046
570585,0.62
570586,0.214
570587,0.664
570588,0.332
570589,0.164
570590,0.15
570591,0.118
570592,0.446
570593,0.494
570594,0.472
570595,0.38
570596,0.334
570597,0.464
570598,0.45
570599,0.212
570600,0.376
570601,0.086
570602,0.478
570603,0.12
570604,0.276
570605,0.676
570606,0.58
570607,0.242
570608,0.508
570609,0.624
570610,0.348
570611,0.608
570612,0.342
570613,0.372
570614,0.182
570615,0.258
570616,0.308
570617,0.264
570618,0.456
570619,0.276
570620,0.454
570621,0.27
570622,0.476
570623,0.552
570624,0.396
570625,0.49
570626,0.196
570627,0.392
570628,0.468
570629,0.26
570630,0.338
570631,0.068
570632,0.312
570633,0.314
570634,0.28
570635,0.442
570636,0.644
570637,0.646
570638,0.626
570639,0.538
570640,0.562
570641,0.516
570642,0.296
570643,0.342
570644,0.286
570645,0.706
570646,0.438
570647,0.326
570648,0.522
570649,0.248
570650,0.438
570651,0.248
570652,0.366
570653,0.26
570654,0.284
570655,0.2
570656,0.274
570657,0.212
570658,0.456
570659,0.384
570660,0.492
570661,0.326
570662,0.332
570663,0.426
570664,0.382
570665,0.154
570666,0.28
570667,0.236
570668,0.446
570669,0.276
570670,0.51
570671,0.334
570672,0.266
570673,0.28
570674,0.332
570675,0.394
570676,0.374
570677,0.286
570678,0.194
570679,0.52
570680,0.288
570681,0.256
570682,0.646
570683,0.452
570684,0.388
570685,0.478
570686,0.328
570687,0.372
570688,0.692
570689,0.574
570690,0.122
570691,0.542
570692,0.256
570693,0.212
570694,0.284
570695,0.148
570696,0.466
570697,0.112
570698,0.124
570699,0.136
570700,0.514
570701,0.42
570702,0.592
570703,0.488
570704,0.408
570705,0.212
570706,0.398
570707,0.38
570708,0.328
570709,0.306
570710,0.448
570711,0.364
570712,0.29
570713,0.41
570714,0.63
570715,0.334
570716,0.164
570717,0.176
570718,0.218
570719,0.348
570720,0.25
570721,0.194
570722,0.306
570723,0.364
570724,0.152
570725,0.308
570726,0.494
570727,0.088
570728,0.36
570729,0.216
570730,0.786
570731,0.52
570732,0.544
570733,0.66
570734,0.29
570735,0.394
570736,0.106
570737,0.492
570738,0.26
570739,0.096
570740,0.4
570741,0.112
570742,0.348
570743,0.48
570744,0.358
570745,0.296
570746,0.336
570747,0.346
570748,0.048
570749,0.446
570750,0.312
570751,0.206
570752,0.404
570753,0.246
570754,0.116
570755,0.366
570756,0.424
570757,0.404
570758,0.162
570759,0.298
570760,0.486
570761,0.378
570762,0.666
570763,0.342
570764,0.496
570765,0.416
570766,0.588
570767,0.372
570768,0.238
570769,0.32
570770,0.344
570771,0.344
570772,0.54
570773,0.142
570774,0.04
570775,0.684
570776,0.364
570777,0.398
570778,0.174
570779,0.516
570780,0.352
570781,0.166
570782,0.164
570783,0.214
570784,0.408
570785,0.598
570786,0.422
570787,0.522
570788,0.11
570789,0.338
570790,0.256
570791,0.262
570792,0.184
570793,0.308
570794,0.132
570795,0.408
570796,0.428
570797,0.146
570798,0.134
570799,0.484
570800,0.334
570801,0.228
570802,0.518
570803,0.212
570804,0.362
570805,0.344
570806,0.446
570807,0.35
570808,0.398
570809,0.506
570810,0.298
570811,0.554
570812,0.286
570813,0.144
570814,0.232
570815,0.268
570816,0.48
570817,0.634
570818,0.494
570819,0.168
570820,0.438
570821,0.172
570822,0.134
570823,0.084
570824,0.292
570825,0.264
570826,0.254
570827,0.224
570828,0.35
570829,0.42
570830,0.396
570831,0.342
570832,0.544
570833,0.07
570834,0.242
570835,0.206
570836,0.254
570837,0.346
570838,0.59
570839,0.282
570840,0.286
570841,0.044
570842,0.538
570843,0.162
570844,0.324
570845,0.49
570846,0.444
570847,0.182
570848,0.082
570849,0.448
570850,0.02
570851,0.542
570852,0.23
570853,0.456
570854,0.332
570855,0.37
570856,0.466
570857,0.256
570858,0.226
570859,0.394
570860,0.286
570861,0.47
570862,0.504
570863,0.292
570864,0.192
570865,0.272
570866,0.31
570867,0.45
570868,0.474
570869,0.218
570870,0.05
570871,0.466
570872,0.202
570873,0.136
570874,0.328
570875,0.522
570876,0.402
570877,0.232
570878,0.29
570879,0.228
570880,0.402
570881,0.37
570882,0.808
570883,0.41
570884,0.52
570885,0.592
570886,0.45
570887,0.174
570888,0.24
570889,0.402
570890,0.102
570891,0.15
570892,0.23
570893,0.056
570894,0.368
570895,0.678
570896,0.368
570897,0.714
570898,0.416
570899,0.232
570900,0.32
570901,0.474
570902,0.086
570903,0.318
570904,0.42
570905,0.264
570906,0.516
570907,0.406
570908,0.166
570909,0.262
570910,0.248
570911,0.294
570912,0.452
570913,0.292
570914,0.456
570915,0.534
570916,0.536
570917,0.71
570918,0.052
570919,0.592
570920,0.77
570921,0.374
570922,0.35
570923,0.418
570924,0.388
570925,0.074
570926,0.29
570927,0.122
570928,0.228
570929,0.582
570930,0.368
570931,0.07
570932,0.176
570933,0.256
570934,0.202
570935,0.564
570936,0.146
570937,0.47
570938,0.636
570939,0.462
570940,0.284
570941,0.546
570942,0.492
570943,0.504
570944,0.598
570945,0.468
570946,0.56
570947,0.162
570948,0.396
570949,0.24
570950,0.436
570951,0.512
570952,0.154
570953,0.318
570954,0.548
570955,0.078
570956,0.692
570957,0.346
570958,0.536
570959,0.178
570960,0.176
570961,0.254
570962,0.358
570963,0.476
570964,0.38
570965,0.292
570966,0.4
570967,0.386
570968,0.236
570969,0.39
570970,0.354
570971,0.296
570972,0.334
570973,0.254
570974,0.404
570975,0.402
570976,0.322
570977,0.112
570978,0.374
570979,0.628
570980,0.134
570981,0.308
570982,0.308
570983,0.34
570984,0.606
570985,0.346
570986,0.408
570987,0.436
570988,0.33
570989,0.202
570990,0.528
570991,0.43
570992,0.36
570993,0.484
570994,0.398
570995,0.434
570996,0.178
570997,0.516
570998,0.46
570999,0.612
571000,0.164
571001,0.318
571002,0.24
571003,0.364
571004,0.332
571005,0.024
571006,0.534
571007,0.258
571008,0.334
571009,0.054
571010,0.152
571011,0.29
571012,0.188
571013,0.262
571014,0.29
571015,0.316
571016,0.234
571017,0.372
571018,0.334
571019,0.536
571020,0.278
571021,0.348
571022,0.558
571023,0.446
571024,0.312
571025,0.284
571026,0.334
571027,0.54
571028,0.276
571029,0.438
571030,0.326
571031,0.184
571032,0.178
571033,0.364
571034,0.376
571035,0.26
571036,0.446
571037,0.542
571038,0.246
571039,0.19
571040,0.476
571041,0.38
571042,0.392
571043,0.206
571044,0.612
571045,0.316
571046,0.602
571047,0.08
571048,0.138
571049,0.484
571050,0.42
571051,0.244
571052,0.152
571053,0.336
571054,0.548
571055,0.066
571056,0.328
571057,0.1
571058,0.268
571059,0.034
571060,0.218
571061,0.204
571062,0.694
571063,0.118
571064,0.38
571065,0.372
571066,0.632
571067,0.516
571068,0.512
571069,0.094
571070,0.364
571071,0.722
571072,0.472
571073,0.428
571074,0.49
571075,0.508
571076,0.304
571077,0.346
571078,0.324
571079,0.22
571080,0.146
571081,0.062
571082,0.5
571083,0.282
571084,0.13
571085,0.396
571086,0.454
571087,0.342
571088,0.472
571089,0.164
571090,0.38
571091,0.116
571092,0.444
571093,0.268
571094,0.648
571095,0.428
571096,0.662
571097,0.352
571098,0.45
571099,0.444
571100,0.086
571101,0.318
571102,0.332
571103,0.658
571104,0.372
571105,0.306
571106,0.356
571107,0.234
571108,0.824
571109,0.172
571110,0.258
571111,0.448
571112,0.206
571113,0.41
571114,0.282
571115,0.28
571116,0.314
571117,0.38
571118,0.392
571119,0.294
571120,0.414
571121,0.526
571122,0.348
571123,0.198
571124,0.1
571125,0.488
571126,0.746
571127,0.196
571128,0.12
571129,0.564
571130,0.284
571131,0.514
571132,0.134
571133,0.254
571134,0.222
571135,0.422
571136,0.22
571137,0.226
571138,0.226
571139,0.484
571140,0.214
571141,0.23
571142,0.174
571143,0.232
571144,0.198
571145,0.166
571146,0.364
571147,0.396
571148,0.356
571149,0.38
571150,0.506
571151,0.206
571152,0.19
571153,0.148
571154,0.394
571155,0.514
571156,0.342
571157,0.246
571158,0.15
571159,0.27
571160,0.404
571161,0.51
571162,0.486
571163,0.134
571164,0.306
571165,0.534
571166,0.084
571167,0.438
571168,0.258
571169,0.334
571170,0.12
571171,0.336
571172,0.346
571173,0.518
571174,0.452
571175,0.492
571176,0.168
571177,0.216
571178,0.396
571179,0.464
571180,0.528
571181,0.342
571182,0.284
571183,0.3
571184,0.706
571185,0.308
571186,0.464
571187,0.256
571188,0.526
571189,0.676
571190,0.398
571191,0.328
571192,0.506
571193,0.392
571194,0.292
571195,0.294
571196,0.526
571197,0.456
571198,0.356
571199,0.38
571200,0.472
571201,0.434
571202,0.616
571203,0.288
571204,0.556
571205,0.418
571206,0.336
571207,0.398
571208,0.3
571209,0.134
571210,0.35
571211,0.242
571212,0.232
571213,0.278
571214,0.218
571215,0.344
571216,0.344
571217,0.62
571218,0.566
571219,0.208
571220,0.648
571221,0.326
571222,0.752
571223,0.296
571224,0.368
571225,0.362
571226,0.298
571227,0.288
571228,0.092
571229,0.478
571230,0.538
571231,0.54
571232,0.292
571233,0.282
571234,0.216
571235,0.434
571236,0.29
571237,0.388
571238,0.376
571239,0.532
571240,0.254
571241,0.344
571242,0.3
571243,0.36
571244,0.538
571245,0.186
571246,0.458
571247,0.316
571248,0.234
571249,0.468
571250,0.414
571251,0.434
571252,0.532
571253,0.252
571254,0.432
571255,0.586
571256,0.466
571257,0.162
571258,0.298
571259,0.44
571260,0.328
571261,0.124
571262,0.7
571263,0.382
571264,0.308
571265,0.404
571266,0.286
571267,0.452
571268,0.408
571269,0.31
571270,0.102
571271,0.136
571272,0.59
571273,0.278
571274,0.284
571275,0.414
571276,0.362
571277,0.508
571278,0.632
571279,0.29
571280,0.28
571281,0.486
571282,0.402
571283,0.19
571284,0.502
571285,0.488
571286,0.13
571287,0.354
571288,0.196
571289,0.36
571290,0.344
571291,0.242
571292,0.302
571293,0.746
571294,0.724
571295,0.054
571296,0.436
571297,0.554
571298,0.266
571299,0.174
571300,0.274
571301,0.562
571302,0.178
571303,0.59
571304,0.1
571305,0.324
571306,0.776
571307,0.352
571308,0.376
571309,0.524
571310,0.528
571311,0.17
571312,0.23
571313,0.3
571314,0.486
571315,0.296
571316,0.22
571317,0.194
571318,0.494
571319,0.424
571320,0.418
571321,0.57
571322,0.306
571323,0.666
571324,0.172
571325,0.118
571326,0.22
571327,0.138
571328,0.488
571329,0.566
571330,0.192
571331,0.332
571332,0.246
571333,0.19
571334,0.332
571335,0.424
571336,0.462
571337,0.24
571338,0.26
571339,0.094
571340,0.354
571341,0.338
571342,0.448
571343,0.38
571344,0.42
571345,0.198
571346,0.108
571347,0.436
571348,0.452
571349,0.256
571350,0.382
571351,0.322
571352,0.224
571353,0.526
571354,0.392
571355,0.436
571356,0.324
571357,0.486
571358,0.49
571359,0.602
571360,0.496
571361,0.494
571362,0.626
571363,0.398
571364,0.53
571365,0.05
571366,0.356
571367,0.064
571368,0.18
571369,0.536
571370,0.154
571371,0.644
571372,0.196
571373,0.302
571374,0.482
571375,0.126
571376,0.172
571377,0.262
571378,0.548
571379,0.48
571380,0.508
571381,0.276
571382,0.038
571383,0.35
571384,0.33
571385,0.156
571386,0.302
571387,0.432
571388,0.312
571389,0.342
571390,0.1
571391,0.324
571392,0.486
571393,0.174
571394,0.152
571395,0.294
571396,0.202
571397,0.664
571398,0.366
571399,0.124
571400,0.174
571401,0.25
571402,0.46
571403,0.594
571404,0.304
571405,0.416
571406,0.152
571407,0.212
571408,0.472
571409,0.162
571410,0.32
571411,0.15
571412,0.348
571413,0.402
571414,0.176
571415,0.304
571416,0.328
571417,0.298
571418,0.374
571419,0.406
571420,0.538
571421,0.052
571422,0.186
571423,0.346
571424,0.188
571425,0.32
571426,0.366
571427,0.322
571428,0.328
571429,0.678
571430,0.134
571431,0.266
571432,0.308
571433,0.34
571434,0.664
571435,0.052
571436,0.446
571437,0.476
571438,0.242
571439,0.326
571440,0.372
571441,0.134
571442,0.318
571443,0.162
571444,0.138
571445,0.152
571446,0.408
571447,0.28
571448,0.504
571449,0.096
571450,0.292
571451,0.252
571452,0.352
571453,0.698
571454,0.266
571455,0.064
571456,0.496
571457,0.352
571458,0.266
571459,0.592
571460,0.146
571461,0.708
571462,0.484
571463,0.288
571464,0.274
571465,0.116
571466,0.244
571467,0.1
571468,0.398
571469,0.338
571470,0.586
571471,0.278
571472,0.268
571473,0.618
571474,0.456
571475,0.308
571476,0.21
571477,0.12
571478,0.39
571479,0.488
571480,0.482
571481,0.318
571482,0.15
571483,0.182
571484,0.192
571485,0.234
571486,0.368
571487,0.11
571488,0.33
571489,0.12
571490,0.55
571491,0.34
571492,0.246
571493,0.17
571494,0.32
571495,0.172
571496,0.034
571497,0.534
571498,0.41
571499,0.558
571500,0.428
571501,0.438
571502,0.28
571503,0.652
571504,0.738
571505,0.344
571506,0.242
571507,0.174
571508,0.254
571509,0.356
571510,0.51
571511,0.154
571512,0.178
571513,0.18
571514,0.38
571515,0.548
571516,0.276
571517,0.048
571518,0.328
571519,0.28
571520,0.474
571521,0.586
571522,0.158
571523,0.262
571524,0.34
571525,0.388
571526,0.546
571527,0.436
571528,0.288
571529,0.624
571530,0.384
571531,0.466
571532,0.254
571533,0.204
571534,0.532
571535,0.246
571536,0.184
571537,0.342
571538,0.7
571539,0.476
571540,0.18
571541,0.23
571542,0.302
571543,0.358
571544,0.286
571545,0.368
571546,0.728
571547,0.296
571548,0.28
571549,0.536
571550,0.42
571551,0.35
571552,0.502
571553,0.422
571554,0.168
571555,0.294
571556,0.288
571557,0.34
571558,0.308
571559,0.374
571560,0.04
571561,0.312
571562,0.446
571563,0.14
571564,0.3
571565,0.456
571566,0.302
571567,0.378
571568,0.276
571569,0.364
571570,0.466
571571,0.446
571572,0.438
571573,0.364
571574,0.484
571575,0.182
571576,0.178
571577,0.348
571578,0.346
571579,0.328
571580,0.528
571581,0.206
571582,0.336
571583,0.228
571584,0.36
571585,0.384
571586,0.16
571587,0.196
571588,0.188
571589,0.208
571590,0.29
571591,0.214
571592,0.576
571593,0.06
571594,0.238
571595,0.094
571596,0.066
571597,0.56
571598,0.452
571599,0.124
571600,0.174
571601,0.286
571602,0.344
571603,0.542
571604,0.396
571605,0.406
571606,0.508
571607,0.214
571608,0.106
571609,0.374
571610,0.548
571611,0.342
571612,0.528
571613,0.172
571614,0.648
571615,0.16
571616,0.288
571617,0.45
571618,0.704
571619,0.112
571620,0.416
571621,0.682
571622,0.176
571623,0.086
571624,0.402
571625,0.196
571626,0.354
571627,0.392
571628,0.27
571629,0.74
571630,0.422
571631,0.48
571632,0.476
571633,0.444
571634,0.206
571635,0.316
571636,0.572
571637,0.098
571638,0.134
571639,0.258
571640,0.55
571641,0.534
571642,0.816
571643,0.554
571644,0.334
571645,0.044
571646,0.368
571647,0.298
571648,0.294
571649,0.34
571650,0.144
571651,0.36
571652,0.47
571653,0.224
571654,0.112
571655,0.36
571656,0.43
571657,0.612
571658,0.392
571659,0.182
571660,0.514
571661,0.166
571662,0.414
571663,0.21
571664,0.35
571665,0.242
571666,0.178
571667,0.296
571668,0.268
571669,0.256
571670,0.218
571671,0.232
571672,0.43
571673,0.194
571674,0.472
571675,0.626
571676,0.472
571677,0.336
571678,0.108
571679,0.28
571680,0.486
571681,0.394
571682,0.338
571683,0.162
571684,0.342
571685,0.346
571686,0.192
571687,0.118
571688,0.138
571689,0.334
571690,0.432
571691,0.394
571692,0.478
571693,0.12
571694,0.45
571695,0.512
571696,0.248
571697,0.25
571698,0.706
571699,0.246
571700,0.318
571701,0.468
571702,0.668
571703,0.388
571704,0.26
571705,0.52
571706,0.496
571707,0.116
571708,0.136
571709,0.306
571710,0.282
571711,0.14
571712,0.418
571713,0.252
571714,0.454
571715,0.18
571716,0.292
571717,0.702
571718,0.192
571719,0.136
571720,0.39
571721,0.42
571722,0.282
571723,0.15
571724,0.176
571725,0.308
571726,0.292
571727,0.256
571728,0.464
571729,0.47
571730,0.664
571731,0.104
571732,0.168
571733,0.204
571734,0.424
571735,0.486
571736,0.114
571737,0.45
571738,0.432
571739,0.106
571740,0.144
571741,0.416
571742,0.238
571743,0.128
571744,0.252
571745,0.61
571746,0.206
571747,0.404
571748,0.446
571749,0.384
571750,0.434
571751,0.206
571752,0.584
571753,0.226
571754,0.3
571755,0.492
571756,0.364
571757,0.474
571758,0.372
571759,0.246
571760,0.35
571761,0.14
571762,0.438
571763,0.334
571764,0.458
571765,0.476
571766,0.544
571767,0.264
571768,0.308
571769,0.454
571770,0.354
571771,0.158
571772,0.4
571773,0.464
571774,0.34
571775,0.378
571776,0.15
571777,0.346
571778,0.156
571779,0.33
571780,0.65
571781,0.452
571782,0.386
571783,0.656
571784,0.376
571785,0.402
571786,0.356
571787,0.278
571788,0.338
571789,0.322
571790,0.286
571791,0.224
571792,0.392
571793,0.378
571794,0.264
571795,0.296
571796,0.484
571797,0.18
571798,0.538
571799,0.524
571800,0.568
571801,0.248
571802,0.616
571803,0.268
571804,0.33
571805,0.27
571806,0.276
571807,0.396
571808,0.292
571809,0.286
571810,0.354
571811,0.258
571812,0.52
571813,0.32
571814,0.512
571815,0.384
571816,0.366
571817,0.746
571818,0.426
571819,0.388
571820,0.37
571821,0.312
571822,0.44
571823,0.26
571824,0.544
571825,0.142
571826,0.712
571827,0.216
571828,0.29
571829,0.322
571830,0.396
571831,0.41
571832,0.478
571833,0.22
571834,0.09
571835,0.08
571836,0.216
571837,0.336
571838,0.234
571839,0.184
571840,0.568
571841,0.332
571842,0.312
571843,0.23
571844,0.214
571845,0.26
571846,0.264
571847,0.364
571848,0.41
571849,0.162
571850,0.292
571851,0.498
571852,0.566
571853,0.338
571854,0.45
571855,0.186
571856,0.468
571857,0.266
571858,0.476
571859,0.34
571860,0.13
571861,0.454
571862,0.31
571863,0.256
571864,0.238
571865,0.122
571866,0.286
571867,0.402
571868,0.056
571869,0.44
571870,0.172
571871,0.354
571872,0.344
571873,0.14
571874,0.258
571875,0.442
571876,0.1
571877,0.388
571878,0.574
571879,0.242
571880,0.202
571881,0.284
571882,0.326
571883,0.548
571884,0.398
571885,0.266
571886,0.404
571887,0.354
571888,0.334
571889,0.47
571890,0.3
571891,0.092
571892,0.344
571893,0.126
571894,0.248
571895,0.058
571896,0.69
571897,0.572
571898,0.332
571899,0.416
571900,0.284
571901,0.176
571902,0.406
571903,0.32
571904,0.2
571905,0.33
571906,0.598
571907,0.428
571908,0.564
571909,0.362
571910,0.502
571911,0.178
571912,0.152
571913,0.354
571914,0.364
571915,0.394
571916,0.23
571917,0.38
571918,0.458
571919,0.342
571920,0.414
571921,0.21
571922,0.298
571923,0.314
571924,0.496
571925,0.136
571926,0.292
571927,0.106
571928,0.19
571929,0.292
571930,0.4
571931,0.438
571932,0.684
571933,0.508
571934,0.22
571935,0.5
571936,0.316
571937,0.43
571938,0.33
571939,0.056
571940,0.266
571941,0.33
571942,0.306
571943,0.076
571944,0.368
571945,0.118
571946,0.278
571947,0.462
571948,0.372
571949,0.252
571950,0.422
571951,0.244
571952,0.616
571953,0.3
571954,0.46
571955,0.492
571956,0.348
571957,0.34
571958,0.366
571959,0.346
571960,0.318
571961,0.422
571962,0.394
571963,0.238
571964,0.052
571965,0.22
571966,0.378
571967,0.196
571968,0.35
571969,0.22
571970,0.434
571971,0.244
571972,0.454
571973,0.236
571974,0.358
571975,0.354
571976,0.696
571977,0.432
571978,0.22
571979,0.346
571980,0.212
571981,0.556
571982,0.268
571983,0.714
571984,0.304
571985,0.094
571986,0.302
571987,0.26
571988,0.578
571989,0.378
571990,0.478
571991,0.282
571992,0.308
571993,0.218
571994,0.29
571995,0.174
571996,0.348
571997,0.404
571998,0.03
571999,0.44
572000,0.42
572001,0.082
572002,0.294
572003,0.482
572004,0.112
572005,0.36
572006,0.218
572007,0.038
572008,0.526
572009,0.18
572010,0.21
572011,0.612
572012,0.376
572013,0.298
572014,0.244
572015,0.492
572016,0.158
572017,0.63
572018,0.81
572019,0.304
572020,0.188
572021,0.274
572022,0.354
572023,0.504
572024,0.274
572025,0.308
572026,0.708
572027,0.366
572028,0.39
572029,0.176
572030,0.198
572031,0.514
572032,0.148
572033,0.626
572034,0.544
572035,0.354
572036,0.5
572037,0.308
572038,0.196
572039,0.194
572040,0.472
572041,0.442
572042,0.18
572043,0.136
572044,0.506
572045,0.198
572046,0.45
572047,0.188
572048,0.326
572049,0.4
572050,0.726
572051,0.45
572052,0.502
572053,0.416
572054,0.346
