id,accident_risk
569795,0.378
569796,0.196
569797,0.256
569798,0.186
569799,0.306
569800,0.196
569801,0.246
569802,0.462
569803,0.152
569804,0.672
569805,0.282
569806,0.144
569807,0.216
569808,0.052
569809,0.61
569810,0.254
569811,0.634
569812,0.286
569813,0.48
569814,0.228
569815,0.344
569816,0.476
569817,0.524
569818,0.492
569819,0.262
569820,0.428
569821,0.514
569822,0.656
569823,0.18
569824,0.504
569825,0.316
569826,0.402
569827,0.424
569828,0.202
569829,0.452
569830,0.3
569831,0.436
569832,0.428
569833,0.432
569834,0.23
569835,0.308
569836,0.34
569837,0.36
569838,0.83
569839,0.504
569840,0.268
569841,0.306
569842,0.208
569843,0.424
569844,0.202
569845,0.128
569846,0.146
569847,0.466
569848,0.524
569849,0.26
569850,0.25
569851,0.308
569852,0.244
569853,0.484
569854,0.466
569855,0.418
569856,0.138
569857,0.51
569858,0.35
569859,0.36
569860,0.32
569861,0.508
569862,0.234
569863,0.128
569864,0.154
569865,0.12
569866,0.4
569867,0.418
569868,0.438
569869,0.36
569870,0.202
569871,0.294
569872,0.196
569873,0.562
569874,0.406
569875,0.152
569876,0.296
569877,0.476
569878,0.468
569879,0.492
569880,0.546
569881,0.43
569882,0.2
569883,0.058
569884,0.362
569885,0.366
569886,0.146
569887,0.314
569888,0.264
569889,0.17
569890,0.366
569891,0.234
569892,0.456
569893,0.422
569894,0.274
569895,0.214
569896,0.504
569897,0.428
569898,0.388
569899,0.306
569900,0.366
569901,0.21
569902,0.588
569903,0.29
569904,0.486
569905,0.218
569906,0.232
569907,0.244
569908,0.482
569909,0.348
569910,0.28
569911,0.194
569912,0.462
569913,0.198
569914,0.362
569915,0.19
569916,0.484
569917,0.084
569918,0.154
569919,0.424
569920,0.358
569921,0.41
569922,0.118
569923,0.284
569924,0.27
569925,0.328
569926,0.372
569927,0.282
569928,0.208
569929,0.294
569930,0.328
569931,0.454
569932,0.242
569933,0.834
569934,0.258
569935,0.3
569936,0.282
569937,0.188
569938,0.27
569939,0.164
569940,0.278
569941,0.186
569942,0.274
569943,0.192
569944,0.244
569945,0.228
569946,0.144
569947,0.494
569948,0.166
569949,0.294
569950,0.268
569951,0.418
569952,0.296
569953,0.172
569954,0.38
569955,0.352
569956,0.29
569957,0.312
569958,0.412
569959,0.146
569960,0.202
569961,0.222
569962,0.246
569963,0.306
569964,0.182
569965,0.48
569966,0.422
569967,0.302
569968,0.236
569969,0.662
569970,0.53
569971,0.086
569972,0.486
569973,0.684
569974,0.42
569975,0.308
569976,0.338
569977,0.486
569978,0.466
569979,0.382
569980,0.388
569981,0.36
569982,0.51
569983,0.282
569984,0.168
569985,0.274
569986,0.23
569987,0.362
569988,0.308
569989,0.208
569990,0.352
569991,0.18
569992,0.104
569993,0.462
569994,0.288
569995,0.132
569996,0.312
569997,0.316
569998,0.384
569999,0.51
570000,0.49
570001,0.22
570002,0.31
570003,0.504
570004,0.426
570005,0.152
570006,0.282
570007,0.3
570008,0.346
570009,0.656
570010,0.214
570011,0.614
570012,0.276
570013,0.188
570014,0.218
570015,0.516
570016,0.312
570017,0.434
570018,0.39
570019,0.278
570020,0.208
570021,0.396
570022,0.482
570023,0.366
570024,0.462
570025,0.394
570026,0.406
570027,0.374
570028,0.47
570029,0.686
570030,0.292
570031,0.318
570032,0.262
570033,0.368
570034,0.386
570035,0.228
570036,0.234
570037,0.51
570038,0.29
570039,0.28
570040,0.176
570041,0.38
570042,0.41
570043,0.486
570044,0.27
570045,0.194
570046,0.328
570047,0.364
570048,0.436
570049,0.54
570050,0.372
570051,0.3
570052,0.472
570053,0.174
570054,0.692
570055,0.306
570056,0.396
570057,0.282
570058,0.596
570059,0.416
570060,0.39
570061,0.558
570062,0.3
570063,0.266
570064,0.424
570065,0.424
570066,0.474
570067,0.396
570068,0.29
570069,0.154
570070,0.368
570071,0.206
570072,0.232
570073,0.456
570074,0.196
570075,0.392
570076,0.342
570077,0.244
570078,0.456
570079,0.2
570080,0.292
570081,0.424
570082,0.442
570083,0.302
570084,0.396
570085,0.35
570086,0.57
570087,0.338
570088,0.23
570089,0.422
570090,0.22
570091,0.202
570092,0.352
570093,0.334
570094,0.292
570095,0.476
570096,0.206
570097,0.468
570098,0.45
570099,0.604
570100,0.506
570101,0.324
570102,0.324
570103,0.388
570104,0.336
570105,0.27
570106,0.296
570107,0.358
570108,0.246
570109,0.358
570110,0.274
570111,0.422
570112,0.312
570113,0.292
570114,0.69
570115,0.338
570116,0.486
570117,0.274
570118,0.406
570119,0.278
570120,0.248
570121,0.46
570122,0.116
570123,0.33
570124,0.43
570125,0.388
570126,0.312
570127,0.368
570128,0.276
570129,0.262
570130,0.43
570131,0.06
570132,0.382
570133,0.462
570134,0.294
570135,0.144
570136,0.714
570137,0.224
570138,0.38
570139,0.314
570140,0.288
570141,0.342
570142,0.344
570143,0.262
570144,0.456
570145,0.332
570146,0.388
570147,0.068
570148,0.258
570149,0.82
570150,0.364
570151,0.334
570152,0.248
570153,0.496
570154,0.312
570155,0.204
570156,0.706
570157,0.278
570158,0.144
570159,0.548
570160,0.602
570161,0.446
570162,0.168
570163,0.322
570164,0.36
570165,0.216
570166,0.116
570167,0.26
570168,0.138
570169,0.358
570170,0.424
570171,0.496
570172,0.444
570173,0.49
570174,0.688
570175,0.56
570176,0.33
570177,0.674
570178,0.464
570179,0.292
570180,0.776
570181,0.324
570182,0.316
570183,0.334
570184,0.452
570185,0.438
570186,0.638
570187,0.692
570188,0.286
570189,0.162
570190,0.366
570191,0.17
570192,0.25
570193,0.466
570194,0.388
570195,0.636
570196,0.724
570197,0.33
570198,0.382
570199,0.248
570200,0.48
570201,0.778
570202,0.308
570203,0.204
570204,0.45
570205,0.446
570206,0.504
570207,0.158
570208,0.564
570209,0.538
570210,0.234
570211,0.604
570212,0.326
570213,0.312
570214,0.564
570215,0.176
570216,0.198
570217,0.304
570218,0.144
570219,0.226
570220,0.476
570221,0.214
570222,0.534
570223,0.262
570224,0.448
570225,0.436
570226,0.324
570227,0.178
570228,0.344
570229,0.294
570230,0.51
570231,0.524
570232,0.28
570233,0.256
570234,0.326
570235,0.29
570236,0.212
570237,0.398
570238,0.284
570239,0.514
570240,0.376
570241,0.26
570242,0.366
570243,0.46
570244,0.688
570245,0.226
570246,0.132
570247,0.588
570248,0.45
570249,0.392
570250,0.168
570251,0.496
570252,0.216
570253,0.338
570254,0.324
570255,0.344
570256,0.478
570257,0.432
570258,0.72
570259,0.462
570260,0.526
570261,0.4
570262,0.346
570263,0.34
570264,0.574
570265,0.444
570266,0.266
570267,0.338
570268,0.308
570269,0.324
570270,0.224
570271,0.162
570272,0.436
570273,0.062
570274,0.44
570275,0.452
570276,0.262
570277,0.352
570278,0.474
570279,0.408
570280,0.592
570281,0.302
570282,0.682
570283,0.142
570284,0.42
570285,0.402
570286,0.624
570287,0.18
570288,0.226
570289,0.428
570290,0.178
570291,0.486
570292,0.484
570293,0.41
570294,0.412
570295,0.432
570296,0.398
570297,0.16
570298,0.274
570299,0.216
570300,0.594
570301,0.366
570302,0.406
570303,0.328
570304,0.326
570305,0.266
570306,0.418
570307,0.224
570308,0.046
570309,0.31
570310,0.282
570311,0.274
570312,0.422
570313,0.402
570314,0.25
570315,0.154
570316,0.258
570317,0.226
570318,0.296
570319,0.182
570320,0.34
570321,0.38
570322,0.78
570323,0.286
570324,0.446
570325,0.292
570326,0.426
570327,0.356
570328,0.18
570329,0.566
570330,0.538
570331,0.192
570332,0.342
570333,0.338
570334,0.408
570335,0.19
570336,0.402
570337,0.148
570338,0.37
570339,0.616
570340,0.346
570341,0.554
570342,0.188
570343,0.652
570344,0.644
570345,0.396
570346,0.226
570347,0.618
570348,0.294
570349,0.292
570350,0.372
570351,0.182
570352,0.426
570353,0.488
570354,0.354
570355,0.49
570356,0.47
570357,0.23
570358,0.286
570359,0.48
570360,0.202
570361,0.228
570362,0.436
570363,0.308
570364,0.288
570365,0.194
570366,0.178
570367,0.24
570368,0.61
570369,0.44
570370,0.304
570371,0.276
570372,0.382
570373,0.45
570374,0.352
570375,0.67
570376,0.346
570377,0.526
570378,0.372
570379,0.544
570380,0.218
570381,0.386
570382,0.396
570383,0.362
570384,0.288
570385,0.352
570386,0.344
570387,0.422
570388,0.498
570389,0.438
570390,0.202
570391,0.228
570392,0.148
570393,0.434
570394,0.826
570395,0.306
570396,0.526
570397,0.364
570398,0.238
570399,0.064
570400,0.248
570401,0.326
570402,0.242
570403,0.374
570404,0.178
570405,0.438
570406,0.42
570407,0.416
570408,0.598
570409,0.188
570410,0.114
570411,0.176
570412,0.394
570413,0.506
570414,0.34
570415,0.354
570416,0.412
570417,0.674
570418,0.518
570419,0.728
570420,0.538
570421,0.358
570422,0.268
570423,0.5
570424,0.202
570425,0.26
570426,0.488
570427,0.474
570428,0.51
570429,0.318
570430,0.238
570431,0.482
570432,0.304
570433,0.434
570434,0.372
570435,0.224
570436,0.29
570437,0.286
570438,0.462
570439,0.534
570440,0.262
570441,0.402
570442,0.424
570443,0.228
570444,0.26
570445,0.438
570446,0.306
570447,0.34
570448,0.274
570449,0.434
570450,0.606
570451,0.246
570452,0.428
570453,0.214
570454,0.21
570455,0.442
570456,0.304
570457,0.334
570458,0.128
570459,0.358
570460,0.398
570461,0.244
570462,0.35
570463,0.276
570464,0.224
570465,0.314
570466,0.288
570467,0.384
570468,0.282
570469,0.122
570470,0.374
570471,0.368
570472,0.222
570473,0.61
570474,0.602
570475,0.338
570476,0.324
570477,0.33
570478,0.226
570479,0.148
570480,0.264
570481,0.392
570482,0.402
570483,0.138
570484,0.248
570485,0.034
570486,0.556
570487,0.6
570488,0.1
570489,0.172
570490,0.48
570491,0.238
570492,0.312
570493,0.176
570494,0.496
570495,0.366
570496,0.346
570497,0.432
570498,0.502
570499,0.416
570500,0.242
570501,0.252
570502,0.48
570503,0.178
570504,0.31
570505,0.244
570506,0.174
570507,0.72
570508,0.468
570509,0.33
570510,0.536
570511,0.3
570512,0.594
570513,0.736
570514,0.21
570515,0.658
570516,0.436
570517,0.426
570518,0.358
570519,0.364
570520,0.382
570521,0.79
570522,0.314
570523,0.408
570524,0.166
570525,0.214
570526,0.472
570527,0.278
570528,0.296
570529,0.26
570530,0.682
570531,0.356
570532,0.434
570533,0.248
570534,0.636
570535,0.12
570536,0.146
570537,0.37
570538,0.24
570539,0.174
570540,0.146
570541,0.294
570542,0.222
570543,0.31
570544,0.128
570545,0.484
570546,0.568
570547,0.28
570548,0.446
570549,0.456
570550,0.244
570551,0.114
570552,0.564
570553,0.27
570554,0.554
570555,0.292
570556,0.244
570557,0.516
570558,0.528
570559,0.136
570560,0.188
570561,0.414
570562,0.688
570563,0.334
570564,0.258
570565,0.228
570566,0.32
570567,0.202
570568,0.384
570569,0.224
570570,0.442
570571,0.248
570572,0.216
570573,0.302
570574,0.192
570575,0.504
570576,0.302
570577,0.588
570578,0.26
570579,0.66
570580,0.376
570581,0.284
570582,0.31
570583,0.178
570584,0.094
570585,0.652
570586,0.192
570587,0.578
570588,0.298
570589,0.244
570590,0.254
570591,0.204
570592,0.422
570593,0.496
570594,0.458
570595,0.428
570596,0.306
570597,0.406
570598,0.406
570599,0.216
570600,0.334
570601,0.172
570602,0.376
570603,0.148
570604,0.31
570605,0.554
570606,0.546
570607,0.262
570608,0.518
570609,0.614
570610,0.256
570611,0.638
570612,0.226
570613,0.37
570614,0.204
570615,0.292
570616,0.284
570617,0.272
570618,0.356
570619,0.38
570620,0.402
570621,0.27
570622,0.414
570623,0.538
570624,0.362
570625,0.422
570626,0.284
570627,0.38
570628,0.54
570629,0.292
570630,0.424
570631,0.104
570632,0.186
570633,0.324
570634,0.276
570635,0.352
570636,0.602
570637,0.568
570638,0.57
570639,0.522
570640,0.594
570641,0.488
570642,0.308
570643,0.396
570644,0.256
570645,0.736
570646,0.514
570647,0.318
570648,0.548
570649,0.288
570650,0.462
570651,0.274
570652,0.414
570653,0.308
570654,0.156
570655,0.198
570656,0.262
570657,0.144
570658,0.398
570659,0.316
570660,0.444
570661,0.354
570662,0.366
570663,0.56
570664,0.4
570665,0.172
570666,0.29
570667,0.328
570668,0.374
570669,0.372
570670,0.532
570671,0.438
570672,0.338
570673,0.276
570674,0.426
570675,0.438
570676,0.37
570677,0.392
570678,0.206
570679,0.48
570680,0.25
570681,0.32
570682,0.674
570683,0.492
570684,0.418
570685,0.468
570686,0.298
570687,0.382
570688,0.744
570689,0.642
570690,0.174
570691,0.448
570692,0.244
570693,0.286
570694,0.324
570695,0.204
570696,0.426
570697,0.134
570698,0.17
570699,0.21
570700,0.606
570701,0.36
570702,0.63
570703,0.53
570704,0.43
570705,0.22
570706,0.236
570707,0.386
570708,0.268
570709,0.27
570710,0.458
570711,0.352
570712,0.328
570713,0.442
570714,0.624
570715,0.386
570716,0.164
570717,0.166
570718,0.272
570719,0.396
570720,0.238
570721,0.328
570722,0.246
570723,0.298
570724,0.212
570725,0.32
570726,0.328
570727,0.116
570728,0.376
570729,0.338
570730,0.762
570731,0.492
570732,0.386
570733,0.566
570734,0.284
570735,0.366
570736,0.234
570737,0.522
570738,0.292
570739,0.084
570740,0.338
570741,0.25
570742,0.396
570743,0.532
570744,0.376
570745,0.292
570746,0.364
570747,0.35
570748,0.076
570749,0.442
570750,0.386
570751,0.258
570752,0.438
570753,0.344
570754,0.218
570755,0.39
570756,0.456
570757,0.406
570758,0.152
570759,0.304
570760,0.512
570761,0.376
570762,0.596
570763,0.336
570764,0.454
570765,0.43
570766,0.454
570767,0.356
570768,0.242
570769,0.33
570770,0.3
570771,0.344
570772,0.51
570773,0.258
570774,0.184
570775,0.692
570776,0.386
570777,0.308
570778,0.204
570779,0.5
570780,0.458
570781,0.176
570782,0.234
570783,0.238
570784,0.392
570785,0.522
570786,0.34
570787,0.466
570788,0.252
570789,0.348
570790,0.192
570791,0.13
570792,0.238
570793,0.268
570794,0.216
570795,0.338
570796,0.356
570797,0.082
570798,0.18
570799,0.488
570800,0.254
570801,0.222
570802,0.45
570803,0.256
570804,0.39
570805,0.372
570806,0.348
570807,0.306
570808,0.414
570809,0.474
570810,0.434
570811,0.632
570812,0.28
570813,0.2
570814,0.328
570815,0.278
570816,0.522
570817,0.65
570818,0.522
570819,0.16
570820,0.412
570821,0.156
570822,0.146
570823,0.28
570824,0.292
570825,0.23
570826,0.352
570827,0.188
570828,0.302
570829,0.4
570830,0.346
570831,0.318
570832,0.428
570833,0.094
570834,0.282
570835,0.156
570836,0.298
570837,0.314
570838,0.604
570839,0.312
570840,0.2
570841,0.146
570842,0.488
570843,0.244
570844,0.314
570845,0.45
570846,0.406
570847,0.156
570848,0.24
570849,0.438
570850,0.118
570851,0.512
570852,0.278
570853,0.404
570854,0.208
570855,0.3
570856,0.452
570857,0.256
570858,0.174
570859,0.432
570860,0.274
570861,0.532
570862,0.434
570863,0.272
570864,0.194
570865,0.406
570866,0.1
570867,0.44
570868,0.474
570869,0.184
570870,0.088
570871,0.428
570872,0.204
570873,0.196
570874,0.312
570875,0.428
570876,0.448
570877,0.242
570878,0.3
570879,0.178
570880,0.518
570881,0.23
570882,0.84
570883,0.344
570884,0.548
570885,0.6
570886,0.424
570887,0.178
570888,0.29
570889,0.444
570890,0.25
570891,0.116
570892,0.246
570893,0.184
570894,0.386
570895,0.636
570896,0.356
570897,0.734
570898,0.432
570899,0.244
570900,0.346
570901,0.508
570902,0.09
570903,0.374
570904,0.424
570905,0.342
570906,0.492
570907,0.24
570908,0.314
570909,0.324
570910,0.316
570911,0.21
570912,0.482
570913,0.266
570914,0.492
570915,0.546
570916,0.534
570917,0.622
570918,0.088
570919,0.574
570920,0.748
570921,0.246
570922,0.34
570923,0.342
570924,0.35
570925,0.16
570926,0.238
570927,0.26
570928,0.262
570929,0.606
570930,0.334
570931,0.178
570932,0.286
570933,0.292
570934,0.154
570935,0.496
570936,0.178
570937,0.31
570938,0.544
570939,0.452
570940,0.362
570941,0.496
570942,0.426
570943,0.52
570944,0.634
570945,0.42
570946,0.666
570947,0.196
570948,0.476
570949,0.108
570950,0.47
570951,0.434
570952,0.162
570953,0.384
570954,0.488
570955,0.15
570956,0.638
570957,0.306
570958,0.53
570959,0.246
570960,0.17
570961,0.254
570962,0.318
570963,0.442
570964,0.34
570965,0.338
570966,0.576
570967,0.412
570968,0.212
570969,0.406
570970,0.374
570971,0.152
570972,0.26
570973,0.266
570974,0.418
570975,0.432
570976,0.368
570977,0.12
570978,0.276
570979,0.582
570980,0.164
570981,0.316
570982,0.308
570983,0.382
570984,0.476
570985,0.42
570986,0.416
570987,0.282
570988,0.27
570989,0.262
570990,0.544
570991,0.336
570992,0.302
570993,0.432
570994,0.344
570995,0.39
570996,0.22
570997,0.482
570998,0.454
570999,0.62
571000,0.17
571001,0.296
571002,0.274
571003,0.232
571004,0.224
571005,0.126
571006,0.454
571007,0.274
571008,0.394
571009,0.054
571010,0.16
571011,0.28
571012,0.146
571013,0.216
571014,0.324
571015,0.332
571016,0.21
571017,0.43
571018,0.232
571019,0.556
571020,0.326
571021,0.332
571022,0.374
571023,0.366
571024,0.42
571025,0.23
571026,0.326
571027,0.486
571028,0.352
571029,0.366
571030,0.272
571031,0.266
571032,0.14
571033,0.318
571034,0.308
571035,0.334
571036,0.426
571037,0.504
571038,0.258
571039,0.16
571040,0.438
571041,0.388
571042,0.424
571043,0.19
571044,0.51
571045,0.224
571046,0.61
571047,0.164
571048,0.118
571049,0.478
571050,0.452
571051,0.218
571052,0.178
571053,0.484
571054,0.448
571055,0.158
571056,0.278
571057,0.216
571058,0.292
571059,0.048
571060,0.216
571061,0.23
571062,0.72
571063,0.08
571064,0.36
571065,0.366
571066,0.566
571067,0.526
571068,0.37
571069,0.186
571070,0.386
571071,0.824
571072,0.42
571073,0.418
571074,0.472
571075,0.482
571076,0.364
571077,0.214
571078,0.366
571079,0.212
571080,0.226
571081,0.114
571082,0.38
571083,0.282
571084,0.128
571085,0.374
571086,0.44
571087,0.334
571088,0.47
571089,0.164
571090,0.428
571091,0.166
571092,0.328
571093,0.308
571094,0.662
571095,0.342
571096,0.586
571097,0.358
571098,0.454
571099,0.432
571100,0.058
571101,0.438
571102,0.392
571103,0.608
571104,0.488
571105,0.312
571106,0.328
571107,0.29
571108,0.798
571109,0.178
571110,0.276
571111,0.366
571112,0.258
571113,0.43
571114,0.288
571115,0.292
571116,0.21
571117,0.34
571118,0.374
571119,0.234
571120,0.384
571121,0.5
571122,0.448
571123,0.202
571124,0.202
571125,0.508
571126,0.672
571127,0.192
571128,0.136
571129,0.48
571130,0.196
571131,0.44
571132,0.164
571133,0.24
571134,0.32
571135,0.416
571136,0.31
571137,0.248
571138,0.298
571139,0.378
571140,0.18
571141,0.264
571142,0.166
571143,0.224
571144,0.126
571145,0.168
571146,0.272
571147,0.508
571148,0.488
571149,0.322
571150,0.28
571151,0.2
571152,0.256
571153,0.242
571154,0.38
571155,0.456
571156,0.366
571157,0.21
571158,0.156
571159,0.282
571160,0.458
571161,0.412
571162,0.342
571163,0.11
571164,0.298
571165,0.496
571166,0.206
571167,0.416
571168,0.242
571169,0.368
571170,0.194
571171,0.31
571172,0.276
571173,0.46
571174,0.524
571175,0.4
571176,0.168
571177,0.386
571178,0.416
571179,0.456
571180,0.55
571181,0.41
571182,0.346
571183,0.336
571184,0.696
571185,0.338
571186,0.478
571187,0.384
571188,0.448
571189,0.664
571190,0.344
571191,0.254
571192,0.452
571193,0.42
571194,0.244
571195,0.188
571196,0.54
571197,0.408
571198,0.28
571199,0.356
571200,0.41
571201,0.436
571202,0.656
571203,0.248
571204,0.398
571205,0.492
571206,0.396
571207,0.456
571208,0.326
571209,0.234
571210,0.348
571211,0.25
571212,0.188
571213,0.206
571214,0.286
571215,0.198
571216,0.254
571217,0.544
571218,0.52
571219,0.194
571220,0.602
571221,0.488
571222,0.678
571223,0.286
571224,0.3
571225,0.35
571226,0.304
571227,0.362
571228,0.12
571229,0.51
571230,0.524
571231,0.492
571232,0.25
571233,0.312
571234,0.21
571235,0.416
571236,0.316
571237,0.41
571238,0.382
571239,0.468
571240,0.266
571241,0.328
571242,0.334
571243,0.416
571244,0.51
571245,0.4
571246,0.47
571247,0.35
571248,0.326
571249,0.458
571250,0.456
571251,0.294
571252,0.404
571253,0.23
571254,0.37
571255,0.582
571256,0.384
571257,0.112
571258,0.336
571259,0.47
571260,0.35
571261,0.236
571262,0.682
571263,0.252
571264,0.482
571265,0.2
571266,0.338
571267,0.498
571268,0.428
571269,0.398
571270,0.312
571271,0.152
571272,0.554
571273,0.382
571274,0.286
571275,0.31
571276,0.44
571277,0.494
571278,0.624
571279,0.356
571280,0.244
571281,0.452
571282,0.382
571283,0.202
571284,0.302
571285,0.406
571286,0.176
571287,0.352
571288,0.134
571289,0.336
571290,0.326
571291,0.25
571292,0.22
571293,0.782
571294,0.65
571295,0.098
571296,0.36
571297,0.48
571298,0.286
571299,0.254
571300,0.278
571301,0.536
571302,0.144
571303,0.592
571304,0.194
571305,0.318
571306,0.712
571307,0.46
571308,0.412
571309,0.42
571310,0.472
571311,0.194
571312,0.282
571313,0.32
571314,0.378
571315,0.366
571316,0.166
571317,0.294
571318,0.474
571319,0.414
571320,0.426
571321,0.542
571322,0.306
571323,0.692
571324,0.246
571325,0.104
571326,0.238
571327,0.208
571328,0.476
571329,0.558
571330,0.162
571331,0.386
571332,0.294
571333,0.16
571334,0.37
571335,0.446
571336,0.384
571337,0.248
571338,0.256
571339,0.116
571340,0.32
571341,0.324
571342,0.408
571343,0.382
571344,0.478
571345,0.182
571346,0.164
571347,0.36
571348,0.442
571349,0.226
571350,0.526
571351,0.152
571352,0.23
571353,0.502
571354,0.418
571355,0.426
571356,0.202
571357,0.404
571358,0.426
571359,0.588
571360,0.496
571361,0.508
571362,0.55
571363,0.388
571364,0.474
571365,0.134
571366,0.366
571367,0.1
571368,0.262
571369,0.524
571370,0.196
571371,0.622
571372,0.292
571373,0.196
571374,0.424
571375,0.2
571376,0.22
571377,0.274
571378,0.556
571379,0.39
571380,0.428
571381,0.172
571382,0.106
571383,0.344
571384,0.304
571385,0.168
571386,0.312
571387,0.498
571388,0.196
571389,0.356
571390,0.182
571391,0.31
571392,0.386
571393,0.186
571394,0.168
571395,0.276
571396,0.12
571397,0.524
571398,0.336
571399,0.138
571400,0.18
571401,0.34
571402,0.392
571403,0.458
571404,0.284
571405,0.424
571406,0.256
571407,0.214
571408,0.412
571409,0.162
571410,0.206
571411,0.178
571412,0.248
571413,0.344
571414,0.15
571415,0.312
571416,0.372
571417,0.256
571418,0.294
571419,0.392
571420,0.614
571421,0.124
571422,0.232
571423,0.31
571424,0.25
571425,0.248
571426,0.426
571427,0.168
571428,0.302
571429,0.688
571430,0.106
571431,0.288
571432,0.324
571433,0.442
571434,0.696
571435,0.156
571436,0.434
571437,0.354
571438,0.25
571439,0.368
571440,0.5
571441,0.14
571442,0.322
571443,0.154
571444,0.092
571445,0.278
571446,0.35
571447,0.256
571448,0.506
571449,0.116
571450,0.48
571451,0.262
571452,0.364
571453,0.64
571454,0.436
571455,0.056
571456,0.478
571457,0.338
571458,0.258
571459,0.614
571460,0.188
571461,0.642
571462,0.43
571463,0.236
571464,0.32
571465,0.206
571466,0.244
571467,0.142
571468,0.408
571469,0.296
571470,0.488
571471,0.328
571472,0.268
571473,0.612
571474,0.486
571475,0.408
571476,0.216
571477,0.212
571478,0.174
571479,0.488
571480,0.35
571481,0.316
571482,0.276
571483,0.232
571484,0.144
571485,0.202
571486,0.302
571487,0.18
571488,0.318
571489,0.218
571490,0.458
571491,0.358
571492,0.306
571493,0.246
571494,0.336
571495,0.166
571496,0.146
571497,0.6
571498,0.404
571499,0.64
571500,0.384
571501,0.372
571502,0.318
571503,0.666
571504,0.702
571505,0.268
571506,0.246
571507,0.164
571508,0.254
571509,0.478
571510,0.522
571511,0.128
571512,0.252
571513,0.13
571514,0.36
571515,0.454
571516,0.3
571517,0.112
571518,0.274
571519,0.224
571520,0.456
571521,0.588
571522,0.162
571523,0.256
571524,0.3
571525,0.352
571526,0.466
571527,0.368
571528,0.444
571529,0.556
571530,0.472
571531,0.458
571532,0.218
571533,0.154
571534,0.468
571535,0.252
571536,0.176
571537,0.334
571538,0.704
571539,0.398
571540,0.166
571541,0.234
571542,0.294
571543,0.346
571544,0.28
571545,0.336
571546,0.746
571547,0.29
571548,0.272
571549,0.548
571550,0.428
571551,0.366
571552,0.546
571553,0.344
571554,0.124
571555,0.328
571556,0.298
571557,0.336
571558,0.278
571559,0.3
571560,0.056
571561,0.328
571562,0.426
571563,0.148
571564,0.214
571565,0.41
571566,0.384
571567,0.41
571568,0.298
571569,0.312
571570,0.42
571571,0.366
571572,0.444
571573,0.356
571574,0.454
571575,0.246
571576,0.126
571577,0.33
571578,0.348
571579,0.356
571580,0.482
571581,0.238
571582,0.352
571583,0.26
571584,0.374
571585,0.662
571586,0.164
571587,0.298
571588,0.254
571589,0.29
571590,0.362
571591,0.254
571592,0.588
571593,0.072
571594,0.382
571595,0.22
571596,0.188
571597,0.552
571598,0.458
571599,0.148
571600,0.19
571601,0.262
571602,0.336
571603,0.456
571604,0.344
571605,0.496
571606,0.486
571607,0.21
571608,0.138
571609,0.358
571610,0.52
571611,0.426
571612,0.456
571613,0.142
571614,0.612
571615,0.18
571616,0.286
571617,0.406
571618,0.7
571619,0.146
571620,0.374
571621,0.442
571622,0.184
571623,0.156
571624,0.402
571625,0.138
571626,0.3
571627,0.426
571628,0.308
571629,0.69
571630,0.424
571631,0.454
571632,0.432
571633,0.434
571634,0.232
571635,0.296
571636,0.564
571637,0.112
571638,0.214
571639,0.284
571640,0.604
571641,0.434
571642,0.8
571643,0.54
571644,0.33
571645,0.166
571646,0.392
571647,0.324
571648,0.298
571649,0.284
571650,0.182
571651,0.308
571652,0.524
571653,0.254
571654,0.146
571655,0.376
571656,0.48
571657,0.616
571658,0.428
571659,0.212
571660,0.486
571661,0.292
571662,0.422
571663,0.25
571664,0.452
571665,0.37
571666,0.162
571667,0.31
571668,0.408
571669,0.308
571670,0.22
571671,0.228
571672,0.28
571673,0.272
571674,0.422
571675,0.584
571676,0.47
571677,0.264
571678,0.162
571679,0.376
571680,0.43
571681,0.376
571682,0.342
571683,0.2
571684,0.26
571685,0.346
571686,0.244
571687,0.178
571688,0.146
571689,0.312
571690,0.47
571691,0.404
571692,0.448
571693,0.17
571694,0.444
571695,0.458
571696,0.288
571697,0.228
571698,0.692
571699,0.28
571700,0.288
571701,0.514
571702,0.586
571703,0.404
571704,0.278
571705,0.45
571706,0.496
571707,0.314
571708,0.166
571709,0.322
571710,0.264
571711,0.2
571712,0.43
571713,0.264
571714,0.376
571715,0.236
571716,0.272
571717,0.682
571718,0.188
571719,0.148
571720,0.414
571721,0.37
571722,0.248
571723,0.222
571724,0.232
571725,0.376
571726,0.286
571727,0.236
571728,0.628
571729,0.526
571730,0.67
571731,0.102
571732,0.158
571733,0.114
571734,0.376
571735,0.38
571736,0.198
571737,0.45
571738,0.38
571739,0.196
571740,0.166
571741,0.434
571742,0.266
571743,0.19
571744,0.22
571745,0.644
571746,0.226
571747,0.49
571748,0.456
571749,0.422
571750,0.428
571751,0.228
571752,0.52
571753,0.284
571754,0.332
571755,0.382
571756,0.384
571757,0.512
571758,0.364
571759,0.228
571760,0.35
571761,0.228
571762,0.484
571763,0.26
571764,0.528
571765,0.464
571766,0.492
571767,0.242
571768,0.352
571769,0.444
571770,0.31
571771,0.136
571772,0.39
571773,0.374
571774,0.24
571775,0.328
571776,0.126
571777,0.34
571778,0.162
571779,0.27
571780,0.636
571781,0.316
571782,0.408
571783,0.642
571784,0.404
571785,0.382
571786,0.428
571787,0.382
571788,0.36
571789,0.28
571790,0.25
571791,0.324
571792,0.382
