id,accident_risk
526615,0.51
526616,0.171
526617,0.256
526618,0.173
526619,0.656
526620,0.454
526621,0.08
526622,0.081
526623,0.35
526624,0.087
526625,0.196
526626,0.403
526627,0.41
526628,0.183
526629,0.592
526630,0.456
526631,0.521
526632,0.523
526633,0.281
526634,0.331
526635,0.424
526636,0.227
526637,0.298
526638,0.055
526639,0.478
526640,0.22
526641,0.481
526642,0.252
526643,0.367
526644,0.318
526645,0.2
526646,0.357
526647,0.476
526648,0.204
526649,0.27
526650,0.274
526651,0.354
526652,0.355
526653,0.512
526654,0.597
526655,0.418
526656,0.377
526657,0.647
526658,0.765
526659,0.297
526660,0.609
526661,0.28
526662,0.294
526663,0.264
526664,0.282
526665,0.543
526666,0.382
526667,0.564
526668,0.17
526669,0.503
526670,0.367
526671,0.034
526672,0.179
526673,0.284
526674,0.347
526675,0.251
526676,0.35
526677,0.669
526678,0.389
526679,0.315
526680,0.441
526681,0.334
526682,0.196
526683,0.65
526684,0.247
526685,0.366
526686,0.46
526687,0.312
526688,0.477
526689,0.526
526690,0.129
526691,0.371
526692,0.645
526693,0.306
526694,0.282
526695,0.432
526696,0.36
526697,0.331
526698,0.12
526699,0.373
526700,0.471
526701,0.318
526702,0.339
526703,0.348
526704,0.329
526705,0.424
526706,0.346
526707,0.192
526708,0.272
526709,0.333
526710,0.409
526711,0.267
526712,0.353
526713,0.351
526714,0.804
526715,0.433
526716,0.51
526717,0.387
526718,0.314
526719,0.231
526720,0.493
526721,0.068
526722,0.133
526723,0.263
526724,0.192
526725,0.301
526726,0.395
526727,0.214
526728,0.205
526729,0.715
526730,0.506
526731,0.417
526732,0.526
526733,0.262
526734,0.671
526735,0.122
526736,0.539
526737,0.574
526738,0.353
526739,0.181
526740,0.287
526741,0.38
526742,0.242
526743,0.408
526744,0.308
526745,0.411
526746,0.503
526747,0.377
526748,0.283
526749,0.163
526750,0.54
526751,0.303
526752,0.581
526753,0.436
526754,0.222
526755,0.264
526756,0.149
526757,0.564
526758,0.308
526759,0.268
526760,0.025
526761,0.315
526762,0.216
526763,0.53
526764,0.35
526765,0.65
526766,0.659
526767,0.565
526768,0.151
526769,0.519
526770,0.206
526771,0.59
526772,0.289
526773,0.171
526774,0.315
526775,0.433
526776,0.082
526777,0.199
526778,0.284
526779,0.212
526780,0.274
526781,0.564
526782,0.17
526783,0.484
526784,0.45
526785,0.214
526786,0.357
526787,0.403
526788,0.607
526789,0.352
526790,0.355
526791,0.16
526792,0.62
526793,0.258
526794,0.382
526795,0.247
526796,0.483
526797,0.313
526798,0.354
526799,0.228
526800,0.363
526801,0.549
526802,0.259
526803,0.299
526804,0.237
526805,0.593
526806,0.41
526807,0.36
526808,0.336
526809,0.424
526810,0.311
526811,0.275
526812,0.087
526813,0.457
526814,0.445
526815,0.451
526816,0.301
526817,0.264
526818,0.451
526819,0.311
526820,0.315
526821,0.249
526822,0.244
526823,0.304
526824,0.303
526825,0.65
526826,0.177
526827,0.227
526828,0.466
526829,0.438
526830,0.288
526831,0.75
526832,0.11
526833,0.524
526834,0.485
526835,0.134
526836,0.386
526837,0.202
526838,0.356
526839,0.195
526840,0.37
526841,0.287
526842,0.364
526843,0.287
526844,0.439
526845,0.511
526846,0.521
526847,0.38
526848,0.154
526849,0.388
526850,0.47
526851,0.433
526852,0.39
526853,0.305
526854,0.398
526855,0.362
526856,0.462
526857,0.436
526858,0.257
526859,0.436
526860,0.212
526861,0.258
526862,0.532
526863,0.557
526864,0.467
526865,0.46
526866,0.362
526867,0.006
526868,0.296
526869,0.324
526870,0.357
526871,0.209
526872,0.451
526873,0.555
526874,0.438
526875,0.171
526876,0.399
526877,0.195
526878,0.348
526879,0.105
526880,0.628
526881,0.248
526882,0.455
526883,0.058
526884,0.283
526885,0.45
526886,0.235
526887,0.216
526888,0.54
526889,0.371
526890,0.059
526891,0.124
526892,0.246
526893,0.314
526894,0.231
526895,0.413
526896,0.038
526897,0.485
526898,0.373
526899,0.276
526900,0.413
526901,0.11
526902,0.286
526903,0.117
526904,0.577
526905,0.532
526906,0.396
526907,0.439
526908,0.11
526909,0.495
526910,0.537
526911,0.532
526912,0.487
526913,0.335
526914,0.125
526915,0.754
526916,0.456
526917,0.039
526918,0.179
526919,0.28
526920,0.54
526921,0.116
526922,0.373
526923,0.164
526924,0.192
526925,0.344
526926,0.362
526927,0.048
526928,0.528
526929,0.488
526930,0.253
526931,0.293
526932,0.232
526933,0.362
526934,0.277
526935,0.444
526936,0.358
526937,0.261
526938,0.465
526939,0.248
526940,0.364
526941,0.233
526942,0.622
526943,0.05
526944,0.396
526945,0.375
526946,0.147
526947,0.252
526948,0.197
526949,0.36
526950,0.527
526951,0.295
526952,0.476
526953,0.486
526954,0.261
526955,0.107
526956,0.308
526957,0.321
526958,0.242
526959,0.25
526960,0.21
526961,0.745
526962,0.278
526963,0.323
526964,0.374
526965,0.383
526966,0.245
526967,0.239
526968,0.364
526969,0.302
526970,0.17
526971,0.593
526972,0.261
526973,0.122
526974,0.516
526975,0.355
526976,0.165
526977,0.408
526978,0.054
526979,0.26
526980,0.187
526981,0.42
526982,0.282
526983,0.694
526984,0.317
526985,0.451
526986,0.095
526987,0.309
526988,0.292
526989,0.389
526990,0.395
526991,0.272
526992,0.123
526993,0.301
526994,0.488
526995,0.301
526996,0.284
526997,0.379
526998,0.657
526999,0.491
527000,0.491
527001,0.34
527002,0.19
527003,0.088
527004,0.49
527005,0.456
527006,0.328
527007,0.531
527008,0.531
527009,0.448
527010,0.324
527011,0.18
527012,0.263
527013,0.24
527014,0.221
527015,0.434
527016,0.2
527017,0.264
527018,0.567
527019,0.294
527020,0.247
527021,0.696
527022,0.377
527023,0.369
527024,0.283
527025,0.427
527026,0.181
527027,0.315
527028,0.369
527029,0.453
527030,0.259
527031,0.443
527032,0.141
527033,0.703
527034,0.255
527035,0.074
527036,0.343
527037,0.053
527038,0.688
527039,0.612
527040,0.433
527041,0.188
527042,0.256
527043,0.269
527044,0.166
527045,0.374
527046,0.324
527047,0.34
527048,0.302
527049,0.369
527050,0.2
527051,0.509
527052,0.486
527053,0.333
527054,0.572
527055,0.584
527056,0.569
527057,0.213
527058,0.673
527059,0.249
527060,0.476
527061,0.197
527062,0.229
527063,0.681
527064,0.329
527065,0.174
527066,0.666
527067,0.477
527068,0.241
527069,0.297
527070,0.318
527071,0.532
527072,0.442
527073,0.109
527074,0.373
527075,0.338
527076,0.079
527077,0.406
527078,0.331
527079,0.297
527080,0.567
527081,0.324
527082,0.264
527083,0.252
527084,0.339
527085,0.165
527086,0.372
527087,0.203
527088,0.402
527089,0.595
527090,0.068
527091,0.203
527092,0.437
527093,0.669
527094,0.3
527095,0.161
527096,0.257
527097,0.293
527098,0.468
527099,0.381
527100,0.383
527101,0.563
527102,0.631
527103,0.49
527104,0.145
527105,0.354
527106,0.3
527107,0.17
527108,0.283
527109,0.411
527110,0.234
527111,0.409
527112,0.572
527113,0.261
527114,0.164
527115,0.078
527116,0.402
527117,0.401
527118,0.191
527119,0.532
527120,0.352
527121,0.321
527122,0.265
527123,0.754
527124,0.486
527125,0.249
527126,0.36
527127,0.397
527128,0.39
527129,0.426
527130,0.22
527131,0.282
527132,0.29
527133,0.467
527134,0.207
527135,0.407
527136,0.526
527137,0.258
527138,0.127
527139,0.442
527140,0.486
527141,0.205
527142,0.552
527143,0.281
527144,0.318
527145,0.495
527146,0.463
527147,0.468
527148,0.275
527149,0.383
527150,0.739
527151,0.434
527152,0.195
527153,0.271
527154,0.291
527155,0.151
527156,0.397
527157,0.594
527158,0.318
527159,0.553
527160,0.393
527161,-0.03
527162,0.204
527163,0.32
527164,0.106
527165,0.202
527166,0.175
527167,0.439
527168,0.344
527169,0.257
527170,0.268
527171,0.538
527172,0.346
527173,0.433
527174,0.564
527175,0.148
527176,0.096
527177,0.2
527178,0.347
527179,0.384
527180,0.405
527181,0.6
527182,0.3
527183,0.756
527184,0.112
527185,0.123
527186,0.331
527187,0.556
527188,0.306
527189,0.586
527190,0.007
527191,0.553
527192,0.365
527193,0.494
527194,0.242
527195,0.643
527196,0.391
527197,0.242
527198,0.537
527199,0.223
527200,0.3
527201,0.509
527202,0.377
527203,0.498
527204,0.215
527205,0.252
527206,0.324
527207,-0.007
527208,0.499
527209,0.626
527210,0.493
527211,0.42
527212,0.303
527213,0.414
527214,0.697
527215,0.082
527216,0.465
527217,0.134
527218,0.474
527219,0.107
527220,0.397
527221,0.109
527222,0.516
527223,0.733
527224,0.566
527225,0.119
527226,0.202
527227,0.089
527228,0.642
527229,0.377
527230,0.618
527231,0.386
527232,0.256
527233,0.287
527234,0.507
527235,0.282
527236,0.257
527237,0.243
527238,0.304
527239,0.233
527240,0.41
527241,0.489
527242,0.099
527243,0.308
527244,0.331
527245,0.289
527246,0.492
527247,0.339
527248,0.244
527249,0.361
527250,0.105
527251,0.343
527252,0.546
527253,0.471
527254,0.259
527255,0.254
527256,0.46
527257,0.121
527258,0.364
527259,0.384
527260,0.098
527261,0.152
527262,0.341
527263,0.294
527264,0.422
527265,0.578
527266,0.19
527267,0.421
527268,0.557
527269,0.342
527270,0.36
527271,0.094
527272,0.33
527273,0.389
527274,0.361
527275,0.342
527276,0.321
527277,0.331
527278,0.189
527279,0.325
527280,0.372
527281,0.43
527282,0.428
527283,0.465
527284,0.185
527285,0.297
527286,0.17
527287,0.149
527288,0.397
527289,0.157
527290,0.298
527291,0.197
527292,0.242
527293,0.306
527294,0.499
527295,0.156
527296,0.357
527297,0.061
527298,0.322
527299,0.058
527300,0.469
527301,0.632
527302,0.484
527303,0.166
527304,0.425
527305,0.44
527306,0.115
527307,0.33
527308,0.261
527309,0.38
527310,0.154
527311,0.525
527312,0.444
527313,0.149
527314,0.418
527315,0.412
527316,0.289
527317,0.596
527318,0.141
527319,0.243
527320,0.234
527321,0.175
527322,0.331
527323,0.385
527324,0.284
527325,0.399
527326,0.598
527327,0.339
527328,0.169
527329,0.499
527330,0.3
527331,0.318
527332,0.406
527333,0.337
527334,0.54
527335,0.599
527336,0.286
527337,0.349
527338,0.082
527339,0.342
527340,0.027
527341,0.306
527342,0.577
527343,0.333
527344,0.105
527345,0.252
527346,0.414
527347,0.137
527348,0.242
527349,0.619
527350,0.33
527351,0.278
527352,0.056
527353,0.36
527354,0.45
527355,0.248
527356,0.408
527357,0.111
527358,0.609
527359,0.265
527360,0.301
527361,0.421
527362,0.287
527363,0.441
527364,0.348
527365,0.606
527366,0.163
527367,0.298
527368,0.156
527369,0.088
527370,0.402
527371,0.454
527372,0.341
527373,0.516
527374,0.504
527375,0.325
527376,0.161
527377,0.456
527378,0.348
527379,0.383
527380,0.282
527381,0.193
527382,0.433
527383,0.222
527384,0.265
527385,0.485
527386,0.451
527387,0.522
527388,0.133
527389,0.596
527390,0.341
527391,0.404
527392,0.094
527393,0.152
527394,0.378
527395,0.543
527396,0.616
527397,0.535
527398,0.401
527399,0.224
527400,0.286
527401,0.321
527402,0.41
527403,0.427
527404,0.453
527405,0.275
527406,0.66
527407,0.177
527408,0.372
527409,0.35
527410,0.327
527411,0.425
527412,0.525
527413,0.349
527414,0.435
527415,0.39
527416,0.038
527417,0.386
527418,0.166
527419,0.123
527420,0.138
527421,0.387
527422,0.446
527423,0.204
527424,0.368
527425,0.668
527426,0.505
527427,0.548
527428,0.285
527429,0.521
527430,0.334
527431,0.358
527432,0.303
527433,0.618
527434,0.521
527435,0.509
527436,0.333
527437,0.388
527438,0.526
527439,0.399
527440,0.316
527441,0.234
527442,0.47
527443,0.174
527444,0.059
527445,0.101
527446,0.282
527447,0.244
527448,0.204
527449,0.185
527450,0.346
527451,0.235
527452,0.324
527453,0.361
527454,0.508
527455,0.444
527456,0.224
527457,0.189
527458,0.194
527459,0.155
527460,0.258
527461,0.509
527462,0.271
527463,0.232
527464,0.393
527465,0.282
527466,0.483
527467,0.597
527468,0.472
527469,0.497
527470,0.427
527471,0.462
527472,0.345
527473,0.46
527474,0.32
527475,0.502
527476,0.415
527477,0.296
527478,0.22
527479,0.548
527480,0.427
527481,0.652
527482,0.311
527483,0.345
527484,0.299
527485,0.358
527486,0.228
527487,0.219
527488,0.124
527489,0.473
527490,0.464
527491,0.28
527492,0.312
527493,0.555
527494,0.364
527495,0.452
527496,0.243
527497,0.412
527498,0.324
527499,0.234
527500,0.431
527501,0.281
527502,0.318
527503,0.493
527504,0.309
527505,0.586
527506,0.589
527507,0.396
527508,0.097
527509,0.484
527510,0.256
527511,0.421
527512,0.178
527513,0.492
527514,0.331
527515,0.312
527516,0.234
527517,0.335
527518,0.263
527519,0.363
527520,0.502
527521,0.389
527522,0.212
527523,0.381
527524,0.28
527525,0.408
527526,0.222
527527,0.675
527528,0.286
527529,0.518
527530,0.721
527531,0.171
527532,0.239
527533,0.104
527534,0.391
527535,0.424
527536,0.538
527537,0.275
527538,0.407
527539,0.232
527540,0.142
527541,0.577
527542,0.45
527543,0.251
527544,0.389
527545,0.378
527546,0.344
527547,0.594
527548,0.447
527549,0.235
527550,0.198
527551,0.258
527552,0.178
527553,0.71
527554,0.338
527555,0.313
527556,0.005
527557,0.214
527558,0.336
527559,0.282
527560,0.293
527561,0.035
527562,0.413
527563,0.35
527564,0.332
527565,0.105
527566,0.201
527567,0.464
527568,0.38
527569,0.389
527570,0.403
527571,0.277
527572,0.359
527573,0.245
527574,0.243
527575,0.397
527576,0.348
527577,0.218
527578,0.499
527579,0.095
527580,0.437
527581,0.288
527582,0.641
527583,0.393
527584,0.281
527585,0.389
527586,0.474
527587,0.079
527588,0.449
527589,0.199
527590,0.499
527591,0.281
527592,0.398
527593,0.4
527594,0.191
527595,0.55
527596,0.235
527597,0.226
527598,0.391
527599,0.421
527600,0.48
527601,0.2
527602,0.406
527603,0.071
527604,0.476
527605,0.114
527606,0.481
527607,0.14
527608,0.293
527609,0.189
527610,0.227
527611,0.565
527612,0.41
527613,0.469
527614,0.281
527615,0.498
527616,0.192
527617,0.364
527618,0.421
527619,0.302
527620,0.523
527621,0.218
527622,0.432
527623,0.382
527624,0.219
527625,0.422
527626,0.302
527627,-0.027
527628,0.413
527629,0.35
527630,0.457
527631,0.683
527632,0.607
527633,0.196
527634,0.445
527635,0.24
527636,0.16
527637,0.709
527638,0.339
527639,0.294
527640,0.73
527641,0.127
527642,0.401
527643,0.512
527644,0.463
527645,0.547
527646,0.308
527647,0.184
527648,0.329
527649,0.09
527650,0.059
527651,0.196
527652,0.271
527653,0.251
527654,0.32
527655,0.032
527656,0.362
527657,0.468
527658,0.361
527659,0.193
527660,0.435
527661,0.345
527662,0.439
527663,0.464
527664,0.48
527665,0.564
527666,0.606
527667,0.263
527668,0.375
527669,0.443
527670,0.501
527671,0.612
527672,0.456
527673,0.219
527674,0.385
527675,0.393
527676,0.303
527677,0.381
527678,0.247
527679,0.35
527680,0.19
527681,0.608
527682,0.519
527683,0.344
527684,0.271
527685,0.163
527686,0.228
527687,0.373
527688,0.218
527689,0.729
527690,0.472
527691,0.322
527692,0.4
527693,0.037
527694,0.48
527695,0.3
527696,0.279
527697,0.237
527698,0.493
527699,0.632
527700,0.524
527701,0.172
527702,0.264
527703,0.457
527704,0.29
527705,0.19
527706,0.372
527707,0.212
527708,0.308
527709,0.404
527710,0.415
527711,0.361
527712,0.535
527713,0.257
527714,0.471
527715,0.192
527716,0.491
527717,0.401
527718,0.339
527719,0.399
527720,0.348
527721,0.231
527722,0.249
527723,0.307
527724,0.252
527725,0.375
527726,0.247
527727,0.565
527728,0.539
527729,0.7
527730,0.56
527731,0.168
527732,0.3
527733,0.445
527734,0.207
527735,0.239
527736,0.091
527737,0.524
527738,0.489
527739,0.21
527740,0.573
527741,0.585
527742,0.339
527743,0.695
527744,0.655
527745,0.394
527746,0.533
527747,0.409
527748,0.428
527749,0.339
527750,0.384
527751,0.304
527752,0.274
527753,0.748
527754,0.089
527755,0.532
527756,0.229
527757,0.26
527758,0.246
527759,0.366
527760,0.433
527761,0.216
527762,0.35
527763,0.503
527764,0.205
527765,0.186
527766,0.265
527767,0.439
527768,0.583
527769,-0.003
527770,0.566
527771,0.535
527772,0.473
527773,0.352
527774,0.481
527775,0.545
527776,0.264
527777,0.304
527778,0.709
527779,0.724
527780,0.279
527781,0.337
527782,0.463
527783,0.449
527784,0.402
527785,0.306
527786,0.591
527787,0.062
527788,0.302
527789,0.563
527790,0.336
527791,0.241
527792,0.475
527793,0.295
527794,0.69
527795,0.213
527796,0.411
527797,0.225
527798,0.452
527799,0.111
527800,0.207
527801,0.375
527802,0.183
527803,0.224
527804,0.432
527805,0.479
527806,0.618
527807,0.345
527808,0.727
527809,0.628
527810,0.489
527811,0.117
527812,0.355
527813,0.631
527814,0.338
527815,0.386
527816,0.249
527817,0.166
527818,0.455
527819,0.553
527820,0.283
527821,0.424
527822,0.545
527823,0.543
527824,0.662
527825,0.177
527826,0.389
527827,0.392
527828,0.538
527829,0.469
527830,0.246
527831,0.342
527832,0.378
527833,0.277
527834,0.714
527835,0.189
527836,0.631
527837,0.621
527838,0.553
527839,0.281
527840,0.531
527841,0.361
527842,0.457
527843,0.556
527844,0.25
527845,0.008
527846,0.156
527847,0.674
527848,0.393
527849,0.475
527850,0.223
527851,0.558
527852,0.236
527853,0.46
527854,0.166
527855,0.487
527856,0.155
527857,0.188
527858,0.588
527859,0.334
527860,0.501
527861,0.296
527862,0.41
527863,-0.007
527864,0.679
527865,0.361
527866,0.325
527867,0.297
527868,0.062
527869,0.367
527870,0.583
527871,0.404
527872,0.281
527873,0.363
527874,0.28
527875,0.347
527876,0.387
527877,0.289
527878,0.381
527879,0.476
527880,0.138
527881,0.145
527882,0.477
527883,0.075
527884,0.308
527885,0.267
527886,0.465
527887,0.296
527888,0.292
527889,0.328
527890,0.285
527891,0.597
527892,0.504
527893,0.192
527894,0.31
527895,0.183
527896,0.563
527897,0.122
527898,0.653
527899,0.225
527900,0.389
527901,0.422
527902,0.464
527903,0.603
527904,0.218
527905,0.365
527906,0.268
527907,0.572
527908,0.419
527909,0.366
527910,0.644
527911,0.479
527912,0.337
527913,0.392
527914,0.222
527915,0.152
527916,0.16
527917,0.367
527918,0.602
527919,0.386
527920,0.382
527921,0.19
527922,0.322
527923,0.426
527924,0.437
527925,0.316
527926,0.267
527927,0.035
527928,0.325
527929,0.229
527930,0.274
527931,0.395
527932,0.223
527933,0.265
527934,0.359
527935,0.844
527936,0.351
527937,0.467
527938,0.399
527939,0.215
527940,0.165
527941,0.297
527942,0.262
527943,0.273
527944,0.257
527945,0.509
527946,0.268
527947,0.451
527948,0.45
527949,0.513
527950,0.43
527951,0.55
527952,0.365
527953,0.301
527954,0.605
527955,0.211
527956,0.059
527957,0.208
527958,0.273
527959,0.173
527960,0.329
527961,0.535
527962,0.56
527963,0.458
527964,0.354
527965,0.349
527966,0.496
527967,0.331
527968,0.406
527969,0.313
527970,0.302
527971,0.298
527972,0.472
527973,0.187
527974,0.399
527975,0.282
527976,0.511
527977,0.603
527978,0.111
527979,0.091
527980,0.084
527981,0.48
527982,0.309
527983,0.136
527984,0.601
527985,0.397
527986,0.261
527987,0.249
527988,0.431
527989,0.185
527990,0.168
527991,0.19
527992,0.194
527993,0.267
527994,0.353
527995,0.429
527996,0.273
527997,0.367
527998,0.319
527999,0.508
528000,0.619
528001,0.534
528002,0.368
528003,0.401
528004,0.371
528005,0.116
528006,0.078
528007,0.464
528008,0.23
528009,0.309
528010,0.202
528011,0.385
528012,0.37
528013,0.298
528014,0.54
528015,0.261
528016,0.41
528017,0.29
528018,0.208
528019,0.537
528020,0.182
528021,0.301
528022,0.333
528023,0.502
528024,0.276
528025,0.43
528026,0.484
528027,0.199
528028,0.503
528029,0.329
528030,0.534
528031,0.325
528032,0.517
528033,0.463
528034,0.429
528035,0.135
528036,0.439
528037,0.233
528038,0.253
528039,0.317
528040,0.514
528041,0.426
528042,0.267
528043,0.527
528044,0.161
528045,0.48
528046,0.493
528047,0.381
528048,0.284
528049,0.306
528050,0.366
528051,0.265
528052,0.27
528053,0.279
528054,0.394
528055,0.138
528056,0.057
528057,0.324
528058,0.351
528059,0.276
528060,0.553
528061,0.378
528062,0.477
528063,0.475
528064,0.233
528065,0.374
528066,0.43
528067,0.058
528068,0.349
528069,0.425
528070,0.308
528071,0.677
528072,0.645
528073,0.374
528074,0.6
528075,0.347
528076,0.42
528077,0.171
528078,0.426
528079,0.16
528080,0.554
528081,0.367
528082,0.198
528083,0.233
528084,0.382
528085,0.468
528086,0.129
528087,0.509
528088,0.229
528089,0.242
528090,0.531
528091,0.35
528092,0.704
528093,0.267
528094,0.134
528095,0.393
528096,0.293
528097,0.351
528098,0.269
528099,0.128
528100,0.249
528101,0.246
528102,0.242
528103,0.56
528104,0.141
528105,0.148
528106,0.278
528107,0.228
528108,0.643
528109,0.251
528110,0.022
528111,0.564
528112,0.336
528113,0.577
528114,0.239
528115,0.207
528116,0.166
528117,0.07
528118,0.55
528119,0.438
528120,0.418
528121,0.384
528122,0.356
528123,0.282
528124,0.094
528125,0.308
528126,0.299
528127,0.372
528128,0.276
528129,0.155
528130,0.206
528131,0.091
528132,0.468
528133,0.245
528134,0.34
528135,0.228
528136,0.277
528137,0.345
528138,0.407
528139,0.417
528140,0.4
528141,0.613
528142,0.427
528143,0.573
528144,0.31
528145,0.267
528146,0.223
528147,0.238
528148,0.234
528149,0.415
528150,0.304
528151,0.393
528152,0.328
528153,0.213
528154,0.526
528155,0.286
528156,0.394
528157,0.625
528158,0.414
528159,0.53
528160,0.222
528161,0.287
528162,0.433
528163,0.453
528164,0.616
528165,0.377
528166,0.3
528167,0.296
528168,0.502
528169,0.223
528170,0.279
528171,0.34
528172,0.289
528173,0.543
528174,0.322
528175,0.443
528176,0.13
528177,0.333
528178,0.505
528179,0.463
528180,0.438
528181,0.475
528182,0.295
528183,0.52
528184,0.017
528185,0.125
528186,0.391
528187,0.531
528188,0.306
528189,0.395
528190,0.402
528191,0.6
528192,0.222
528193,0.044
528194,0.326
528195,0.675
528196,0.341
528197,0.191
528198,0.745
528199,0.547
528200,0.277
528201,0.339
528202,0.211
528203,0.347
528204,0.374
528205,0.467
528206,0.418
528207,0.346
528208,0.402
528209,0.37
528210,0.582
528211,0.342
528212,0.196
528213,0.304
528214,0.391
528215,0.35
528216,0.118
528217,0.721
528218,0.448
528219,0.467
528220,0.211
528221,0.417
528222,0.301
528223,0.402
528224,0.177
528225,0.336
528226,0.183
528227,0.413
528228,0.403
528229,0.466
528230,0.424
528231,0.259
528232,0.385
528233,0.262
528234,0.218
528235,0.416
528236,0.3
528237,0.535
528238,0.401
528239,0.136
528240,0.588
528241,0.083
528242,0.148
528243,0.269
528244,0.515
528245,0.119
528246,0.388
528247,0.435
528248,0.639
528249,0.151
528250,0.631
528251,0.36
528252,0.372
528253,0.304
528254,0.558
528255,0.339
528256,0.327
528257,0.188
528258,0.391
528259,0.32
528260,0.272
528261,0.472
528262,0.128
528263,0.193
528264,0.419
528265,0.243
528266,0.309
528267,0.569
528268,0.463
528269,0.545
528270,0.352
528271,0.556
528272,0.413
528273,0.243
528274,0.203
528275,0.265
528276,0.176
528277,0.539
528278,0.29
528279,0.409
528280,0.29
528281,0.254
528282,0.19
528283,0.5
528284,0.424
528285,0.218
528286,0.44
528287,0.317
528288,0.385
528289,0.177
528290,0.237
528291,0.594
528292,0.348
528293,0.329
528294,0.343
528295,0.165
528296,0.242
528297,0.171
528298,0.263
528299,0.333
528300,0.208
528301,0.198
528302,0.113
528303,0.314
528304,0.299
528305,0.261
528306,0.206
528307,0.166
528308,0.428
528309,0.317
528310,0.579
528311,0.786
528312,0.251
528313,0.2
528314,0.489
528315,0.541
528316,0.611
528317,0.419
528318,0.424
528319,0.541
528320,0.38
528321,0.015
528322,0.296
528323,0.413
528324,0.204
528325,0.292
528326,0.588
528327,0.517
528328,0.283
528329,0.165
528330,0.485
528331,0.388
528332,0.142
528333,0.125
528334,0.414
528335,0.568
528336,0.402
528337,0.315
528338,0.392
528339,0.658
528340,0.399
528341,0.342
528342,0.202
528343,0.696
528344,0.526
528345,0.497
528346,0.333
528347,0.321
528348,0.529
528349,0.519
528350,0.659
528351,0.653
528352,0.18
528353,0.388
528354,0.341
528355,0.195
528356,0.267
528357,0.513
528358,0.463
528359,0.407
528360,0.4
528361,0.189
528362,0.358
528363,0.311
528364,0.377
528365,0.434
528366,0.449
528367,0.074
528368,0.088
528369,0.483
528370,0.105
528371,0.303
528372,0.166
528373,0.329
528374,0.521
528375,0.494
528376,0.066
528377,0.257
528378,0.662
528379,0.344
528380,0.417
528381,0.446
528382,0.232
528383,0.438
528384,0.461
528385,0.543
528386,0.209
528387,0.112
528388,0.643
528389,0.44
528390,0.317
528391,0.413
528392,0.42
528393,0.4
528394,0.302
528395,0.327
528396,0.673
528397,0.235
528398,0.447
528399,0.733
528400,0.082
528401,0.209
528402,0.336
528403,0.149
528404,0.356
528405,0.547
528406,0.384
528407,0.701
528408,0.298
528409,0.46
528410,0.519
528411,0.064
528412,0.465
528413,0.259
528414,0.599
528415,0.216
528416,0.446
528417,0.051
528418,0.629
528419,0.521
528420,0.361
528421,0.152
528422,0.463
528423,0.319
528424,0.256
528425,0.442
528426,0.42
528427,0.326
528428,0.157
528429,0.455
528430,0.567
528431,0.394
528432,0.213
528433,0.469
528434,0.428
528435,0.368
528436,0.293
528437,0.394
528438,0.629
528439,0.172
528440,0.259
528441,0.469
528442,0.468
528443,0.203
528444,0.233
528445,0.309
528446,0.155
528447,0.649
528448,0.493
528449,0.287
528450,0.314
528451,0.234
528452,0.252
528453,0.119
528454,0.494
528455,0.232
528456,0.441
528457,0.352
528458,0.151
528459,0.551
528460,0.235
528461,0.274
528462,0.298
528463,0.34
528464,0.361
528465,0.179
528466,0.497
528467,0.5
528468,0.066
528469,0.06
528470,0.185
528471,0.078
528472,0.355
528473,0.406
528474,0.241
528475,0.362
528476,0.658
528477,0.295
528478,0.606
528479,0.578
528480,0.715
528481,0.62
528482,0.476
528483,0.09
528484,0.315
528485,0.148
528486,0.501
528487,0.259
528488,0.16
528489,0.226
528490,0.124
528491,0.622
528492,0.369
528493,0.546
528494,0.207
528495,0.162
528496,0.068
528497,0.423
528498,0.576
528499,0.339
528500,0.573
528501,0.208
528502,0.685
528503,0.377
528504,0.278
528505,0.141
528506,0.177
528507,0.203
528508,0.203
528509,0.418
528510,0.478
528511,0.243
528512,0.582
528513,0.46
528514,0.422
528515,0.096
528516,0.318
528517,0.535
528518,0.506
528519,0.495
528520,0.2
528521,0.173
528522,0.263
528523,0.555
528524,0.433
528525,0.196
528526,0.319
528527,0.485
528528,0.355
528529,0.305
528530,0.07
528531,0.167
528532,0.341
528533,0.312
528534,0.064
528535,0.148
528536,0.298
528537,0.393
528538,0.177
528539,0.364
528540,0.379
528541,0.253
528542,0.305
528543,0.249
528544,0.499
528545,0.345
528546,0.35
528547,0.173
528548,0.535
528549,0.414
528550,0.281
528551,0.427
528552,0.461
528553,0.262
528554,0.688
528555,0.284
528556,0.343
528557,0.26
528558,0.5
528559,0.281
528560,0.354
528561,0.371
528562,0.296
528563,0.364
528564,0.225
528565,0.382
528566,0.496
528567,0.581
528568,0.426
528569,0.314
528570,0.31
528571,0.26
528572,0.356
528573,0.234
528574,0.432
528575,0.195
528576,0.692
528577,0.603
528578,0.386
528579,0.313
528580,0.125
528581,0.304
528582,0.288
528583,0.578
528584,0.483
528585,0.083
528586,0.168
528587,0.541
528588,0.607
528589,0.163
528590,0.366
528591,0.279
528592,0.188
528593,0.521
528594,0.179
528595,0.181
528596,0.218
528597,0.453
528598,0.331
528599,0.429
528600,0.727
528601,0.292
528602,0.317
528603,0.172
528604,0.429
528605,0.13
528606,0.25
528607,0.669
528608,0.419
528609,0.329
528610,0.162
528611,0.241
528612,0.246
